plate	row	column	cell.count
Plate_1	25	13	367
Plate_1	25	14	518
Plate_1	25	15	422
Plate_1	25	16	417
Plate_1	25	17	456
Plate_1	25	18	460
Plate_1	25	19	464
Plate_1	25	20	420
Plate_1	25	21	453
Plate_1	25	22	409
Plate_1	25	23	405
Plate_1	25	24	420
Plate_1	25	25	459
Plate_1	25	26	514
Plate_1	25	27	509
Plate_1	25	28	432
Plate_1	25	29	453
Plate_1	25	30	439
Plate_1	25	31	423
Plate_1	25	32	475
Plate_1	25	33	499
Plate_1	25	34	388
Plate_1	25	35	436
Plate_1	25	36	353
Plate_1	25	37	455
Plate_1	25	38	409
Plate_1	25	39	457
Plate_1	25	40	474
Plate_1	25	41	426
Plate_1	25	42	226
Plate_1	25	43	499
Plate_1	25	44	512
Plate_1	25	45	454
Plate_1	25	46	450
Plate_1	25	47	439
Plate_1	25	48	374
Plate_1	26	1	496
Plate_1	26	2	482
Plate_1	26	3	337
Plate_1	26	4	453
Plate_1	26	5	374
Plate_1	26	6	307
Plate_1	26	7	437
Plate_1	26	8	404
Plate_1	26	9	520
Plate_1	26	10	432
Plate_1	26	11	421
Plate_1	26	12	429
Plate_1	26	13	457
Plate_1	26	14	165
Plate_1	26	15	345
Plate_1	26	16	376
Plate_1	26	17	495
Plate_1	26	18	463
Plate_1	26	19	492
Plate_1	26	20	393
Plate_1	26	21	450
Plate_1	26	22	428
Plate_1	26	23	457
Plate_1	26	24	421
Plate_1	26	25	481
Plate_1	26	26	438
Plate_1	26	27	457
Plate_1	26	28	496
Plate_1	26	29	456
Plate_1	26	30	443
Plate_1	26	31	413
Plate_1	26	32	409
Plate_1	26	33	432
Plate_1	26	34	460
Plate_1	26	35	474
Plate_1	26	36	458
Plate_1	26	37	506
Plate_1	26	38	487
Plate_1	26	39	448
Plate_1	26	40	405
Plate_1	26	41	136
Plate_1	26	42	403
Plate_1	26	43	431
Plate_1	26	44	428
Plate_1	26	45	449
Plate_1	26	46	435
Plate_1	26	47	411
Plate_1	26	48	398
Plate_1	27	1	440
Plate_1	27	2	325
Plate_1	27	3	463
Plate_1	27	4	113
Plate_1	27	5	421
Plate_1	27	6	470
Plate_1	27	7	230
Plate_1	27	8	505
Plate_1	27	9	467
Plate_1	27	10	401
Plate_1	27	11	111
Plate_1	27	12	406
Plate_1	27	13	549
Plate_1	27	14	130
Plate_1	27	15	489
Plate_1	27	16	218
Plate_1	27	17	509
Plate_1	27	18	470
Plate_1	27	19	370
Plate_1	27	20	354
Plate_1	27	21	402
Plate_1	27	22	420
Plate_1	27	23	488
Plate_1	27	24	408
Plate_1	27	25	154
Plate_1	27	26	356
Plate_1	27	27	476
Plate_1	27	28	487
Plate_1	27	29	451
Plate_1	27	30	392
Plate_1	27	31	407
Plate_1	27	32	460
Plate_1	27	33	376
Plate_1	27	34	481
Plate_1	27	35	414
Plate_1	27	36	528
Plate_1	27	37	340
Plate_1	27	38	405
Plate_1	27	39	470
Plate_1	27	40	153
Plate_1	27	41	388
Plate_1	27	42	465
Plate_1	27	43	452
Plate_1	27	44	406
Plate_1	27	45	427
Plate_1	27	46	417
Plate_1	27	47	397
Plate_1	27	48	452
Plate_1	28	1	476
Plate_1	28	2	484
Plate_1	28	3	444
Plate_1	28	4	349
Plate_1	28	5	440
Plate_1	28	6	346
Plate_1	28	7	387
Plate_1	28	8	380
Plate_1	28	9	389
Plate_1	28	10	392
Plate_1	28	11	446
Plate_1	28	12	356
Plate_1	28	13	343
Plate_1	28	14	338
Plate_1	28	15	367
Plate_1	28	16	487
Plate_1	28	17	431
Plate_1	28	18	472
Plate_1	28	19	412
Plate_1	28	20	401
Plate_1	28	21	452
Plate_1	28	22	463
Plate_1	28	23	390
Plate_1	28	24	400
Plate_1	28	25	416
Plate_1	28	26	132
Plate_1	28	27	433
Plate_1	28	28	406
Plate_1	28	29	479
Plate_1	28	30	456
Plate_1	28	31	435
Plate_1	28	32	66
Plate_1	28	33	388
Plate_1	28	34	444
Plate_1	28	35	496
Plate_1	28	36	393
Plate_1	28	37	370
Plate_1	28	38	446
Plate_1	28	39	355
Plate_1	28	40	281
Plate_1	28	41	425
Plate_1	28	42	219
Plate_1	28	43	391
Plate_1	28	44	481
Plate_1	28	45	335
Plate_1	28	46	452
Plate_1	28	47	467
Plate_1	28	48	401
Plate_1	29	1	96
Plate_1	29	2	201
Plate_1	29	3	329
Plate_1	29	4	473
Plate_1	29	5	320
Plate_1	29	6	447
Plate_1	29	7	250
Plate_1	29	8	458
Plate_1	29	9	341
Plate_1	29	10	376
Plate_1	29	11	386
Plate_1	29	12	408
Plate_1	29	13	338
Plate_1	29	14	362
Plate_1	29	15	428
Plate_1	29	16	476
Plate_1	29	17	262
Plate_1	29	18	477
Plate_1	29	19	403
Plate_1	29	20	284
Plate_1	29	21	377
Plate_1	29	22	518
Plate_1	29	23	340
Plate_1	29	24	475
Plate_1	29	25	383
Plate_1	29	26	406
Plate_1	29	27	324
Plate_1	29	28	465
Plate_1	29	29	367
Plate_1	29	30	387
Plate_1	29	31	370
Plate_1	29	32	387
Plate_1	29	33	246
Plate_1	29	34	438
Plate_1	29	35	338
Plate_1	29	36	410
Plate_1	29	37	353
Plate_1	29	38	156
Plate_1	29	39	294
Plate_1	29	40	415
Plate_1	29	41	320
Plate_1	29	42	460
Plate_1	29	43	370
Plate_1	29	44	501
Plate_1	29	45	396
Plate_1	29	46	406
Plate_1	29	47	340
Plate_1	29	48	496
Plate_1	30	1	413
Plate_1	30	2	463
Plate_1	30	3	353
Plate_1	30	4	409
Plate_1	30	5	417
Plate_1	30	6	438
Plate_1	30	7	440
Plate_1	30	8	339
Plate_1	30	9	405
Plate_1	30	10	417
Plate_1	30	11	417
Plate_1	30	12	465
Plate_1	30	13	296
Plate_1	30	14	439
Plate_1	30	15	438
Plate_1	30	16	493
Plate_1	30	17	383
Plate_1	30	18	443
Plate_1	30	19	451
Plate_1	30	20	463
Plate_1	30	21	459
Plate_1	30	22	425
Plate_1	30	23	449
Plate_1	30	24	487
Plate_1	30	25	438
Plate_1	30	26	443
Plate_1	30	27	435
Plate_1	30	28	383
Plate_1	30	29	374
Plate_1	30	30	456
Plate_1	30	31	379
Plate_1	30	32	517
Plate_1	30	33	456
Plate_1	30	34	329
Plate_1	30	35	431
Plate_1	30	36	448
Plate_1	30	37	376
Plate_1	30	38	382
Plate_1	30	39	406
Plate_1	30	40	414
Plate_1	30	41	415
Plate_1	30	42	448
Plate_1	30	43	455
Plate_1	30	44	162
Plate_1	30	45	428
Plate_1	30	46	472
Plate_1	30	47	500
Plate_1	30	48	382
Plate_1	31	1	395
Plate_1	31	2	519
Plate_1	31	3	141
Plate_1	31	4	447
Plate_1	31	5	414
Plate_1	31	6	390
Plate_1	31	7	347
Plate_1	31	8	144
Plate_1	31	9	417
Plate_1	31	10	439
Plate_1	31	11	164
Plate_1	31	12	418
Plate_1	31	13	410
Plate_1	31	14	283
Plate_1	31	15	450
Plate_1	31	16	417
Plate_1	31	17	444
Plate_1	31	18	283
Plate_1	31	19	199
Plate_1	31	20	395
Plate_1	31	21	488
Plate_1	31	22	492
Plate_1	31	23	380
Plate_1	31	24	423
Plate_1	31	25	424
Plate_1	31	26	506
Plate_1	31	27	447
Plate_1	31	28	466
Plate_1	31	29	460
Plate_1	31	30	461
Plate_1	31	31	347
Plate_1	31	32	410
Plate_1	31	33	404
Plate_1	31	34	157
Plate_1	31	35	444
Plate_1	31	36	347
Plate_1	31	37	420
Plate_1	31	38	440
Plate_1	31	39	448
Plate_1	31	40	453
Plate_1	31	41	462
Plate_1	31	42	373
Plate_1	31	43	326
Plate_1	31	44	414
Plate_1	31	45	385
Plate_1	31	46	437
Plate_1	31	47	368
Plate_1	31	48	351
Plate_1	32	1	483
Plate_1	32	2	530
Plate_1	32	3	469
Plate_1	32	4	396
Plate_1	32	5	356
Plate_1	32	6	379
Plate_1	32	7	406
Plate_1	32	8	464
Plate_1	32	9	366
Plate_1	32	10	404
Plate_1	32	11	406
Plate_1	32	12	387
Plate_1	32	13	350
Plate_1	32	14	386
Plate_1	32	15	491
Plate_1	32	16	419
Plate_1	32	17	413
Plate_1	32	18	518
Plate_1	32	19	396
Plate_1	32	20	350
Plate_1	32	21	461
Plate_1	32	22	197
Plate_1	32	23	516
Plate_1	32	24	473
Plate_1	32	25	421
Plate_1	32	26	79
Plate_1	32	27	440
Plate_1	32	28	396
Plate_1	32	29	448
Plate_1	32	30	415
Plate_1	32	31	343
Plate_1	32	32	280
Plate_1	32	33	390
Plate_1	32	34	406
Plate_1	32	35	463
Plate_1	32	36	450
Plate_1	32	37	457
Plate_1	32	38	1
Plate_1	32	39	441
Plate_1	32	40	405
Plate_1	32	41	418
Plate_1	32	42	439
Plate_1	32	43	451
Plate_1	32	44	403
Plate_1	32	45	421
Plate_1	32	46	352
Plate_1	32	47	328
Plate_1	32	48	350
Plate_2	1	1	104
Plate_2	1	2	107
Plate_2	1	3	50
Plate_2	1	4	55
Plate_2	1	5	110
Plate_2	1	6	152
Plate_2	1	7	175
Plate_2	1	8	212
Plate_2	1	9	153
Plate_2	1	10	254
Plate_2	1	11	262
Plate_2	1	12	255
Plate_2	1	13	77
Plate_2	1	14	233
Plate_2	1	15	307
Plate_2	1	16	247
Plate_2	1	17	353
Plate_2	1	18	293
Plate_2	1	19	251
Plate_2	1	20	354
Plate_2	1	21	292
Plate_2	1	22	335
Plate_2	1	23	318
Plate_2	1	24	307
Plate_2	1	25	342
Plate_2	1	26	326
Plate_2	1	27	278
Plate_2	1	28	295
Plate_2	1	29	311
Plate_2	1	30	339
Plate_2	1	31	398
Plate_2	1	32	235
Plate_2	1	33	307
Plate_2	1	34	356
Plate_2	1	35	313
Plate_2	1	36	300
Plate_2	1	37	127
Plate_2	1	38	361
Plate_2	1	39	307
Plate_2	1	40	312
Plate_2	1	41	283
Plate_2	1	42	328
Plate_2	1	43	308
Plate_2	1	44	218
Plate_2	1	45	242
Plate_2	1	46	257
Plate_2	1	47	188
Plate_2	1	48	384
Plate_2	2	1	200
Plate_2	2	2	203
Plate_2	2	3	139
Plate_2	2	4	130
Plate_2	2	5	212
Plate_2	2	6	285
Plate_2	2	7	262
Plate_2	2	8	325
Plate_2	2	9	299
Plate_2	2	10	352
Plate_2	2	11	337
Plate_2	2	12	305
Plate_2	2	13	321
Plate_2	2	14	321
Plate_2	2	15	288
Plate_2	2	16	402
Plate_2	2	17	345
Plate_2	2	18	390
Plate_2	2	19	350
Plate_2	2	20	405
Plate_2	2	21	278
Plate_2	2	22	396
Plate_2	2	23	403
Plate_2	2	24	283
Plate_2	2	25	397
Plate_2	2	26	330
Plate_2	2	27	381
Plate_2	2	28	344
Plate_2	2	29	309
Plate_2	2	30	343
Plate_2	2	31	334
Plate_2	2	32	181
Plate_2	2	33	314
Plate_2	2	34	209
Plate_2	2	35	350
Plate_2	2	36	256
Plate_2	2	37	301
Plate_2	2	38	352
Plate_2	2	39	308
Plate_2	2	40	312
Plate_2	2	41	284
Plate_2	2	42	350
Plate_2	2	43	333
Plate_2	2	44	310
Plate_2	2	45	265
Plate_2	2	46	341
Plate_2	2	47	324
Plate_2	2	48	345
Plate_2	3	1	274
Plate_2	3	2	244
Plate_2	3	3	202
Plate_2	3	4	158
Plate_2	3	5	262
Plate_2	3	6	378
Plate_2	3	7	313
Plate_2	3	8	322
Plate_2	3	9	333
Plate_2	3	10	427
Plate_2	3	11	445
Plate_2	3	12	148
Plate_2	3	13	343
Plate_2	3	14	316
Plate_2	3	15	325
Plate_2	3	16	367
Plate_2	3	17	247
Plate_2	3	18	427
Plate_2	3	19	294
Plate_2	3	20	406
Plate_2	3	21	179
Plate_2	3	22	415
Plate_2	3	23	355
Plate_2	3	24	322
Plate_2	3	25	289
Plate_2	3	26	304
Plate_2	3	27	348
Plate_2	3	28	378
Plate_2	3	29	75
Plate_2	3	30	371
Plate_2	3	31	347
Plate_2	3	32	321
Plate_2	3	33	226
Plate_2	3	34	255
Plate_2	3	35	392
Plate_2	3	36	392
Plate_2	3	37	326
Plate_2	3	38	365
Plate_2	3	39	278
Plate_2	3	40	391
Plate_2	3	41	349
Plate_2	3	42	364
Plate_2	3	43	204
Plate_2	3	44	353
Plate_2	3	45	321
Plate_2	3	46	392
Plate_2	3	47	314
Plate_2	3	48	402
Plate_2	4	1	9
Plate_2	4	2	309
Plate_2	4	3	255
Plate_2	4	4	226
Plate_2	4	5	137
Plate_2	4	6	341
Plate_2	4	7	363
Plate_2	4	8	308
Plate_2	4	9	274
Plate_2	4	10	362
Plate_2	4	11	315
Plate_2	4	12	399
Plate_2	4	13	373
Plate_2	4	14	347
Plate_2	4	15	350
Plate_2	4	16	314
Plate_2	4	17	441
Plate_2	4	18	332
Plate_2	4	19	336
Plate_2	4	20	390
Plate_2	4	21	355
Plate_2	4	22	312
Plate_2	4	23	369
Plate_2	4	24	313
Plate_2	4	25	348
Plate_2	4	26	317
Plate_2	4	27	394
Plate_2	4	28	394
Plate_2	4	29	287
Plate_2	4	30	375
Plate_2	4	31	410
Plate_2	4	32	367
Plate_2	4	33	305
Plate_2	4	34	353
Plate_2	4	35	382
Plate_2	4	36	298
Plate_2	4	37	428
Plate_2	4	38	326
Plate_2	4	39	312
Plate_2	4	40	302
Plate_2	4	41	4
Plate_2	4	42	288
Plate_2	4	43	360
Plate_2	4	44	360
Plate_2	4	45	303
Plate_2	4	46	366
Plate_2	4	47	411
Plate_2	4	48	367
Plate_2	5	1	109
Plate_2	5	2	99
Plate_2	5	3	144
Plate_2	5	4	268
Plate_2	5	5	237
Plate_2	5	6	260
Plate_2	5	7	405
Plate_2	5	8	406
Plate_2	5	9	333
Plate_2	5	10	391
Plate_2	5	11	371
Plate_2	5	12	434
Plate_2	5	13	301
Plate_2	5	14	392
Plate_2	5	15	342
Plate_2	5	16	390
Plate_2	5	17	300
Plate_2	5	18	372
Plate_2	5	19	347
Plate_2	5	20	420
Plate_2	5	21	345
Plate_2	5	22	365
Plate_2	5	23	399
Plate_2	5	24	336
Plate_2	5	25	371
Plate_2	5	26	405
Plate_2	5	27	355
Plate_2	5	28	371
Plate_2	5	29	432
Plate_2	5	30	351
Plate_2	5	31	398
Plate_2	5	32	313
Plate_2	5	33	271
Plate_2	5	34	420
Plate_2	5	35	313
Plate_2	5	36	415
Plate_2	5	37	236
Plate_2	5	38	306
Plate_2	5	39	378
Plate_2	5	40	362
Plate_2	5	41	370
Plate_2	5	42	364
Plate_2	5	43	369
Plate_2	5	44	323
Plate_2	5	45	417
Plate_2	5	46	412
Plate_2	5	47	493
Plate_2	5	48	397
Plate_2	6	1	318
Plate_2	6	2	343
Plate_2	6	3	332
Plate_2	6	4	299
Plate_2	6	5	366
Plate_2	6	6	313
Plate_2	6	7	394
Plate_2	6	8	428
Plate_2	6	9	364
Plate_2	6	10	423
Plate_2	6	11	469
Plate_2	6	12	218
Plate_2	6	13	415
Plate_2	6	14	376
Plate_2	6	15	454
Plate_2	6	16	354
Plate_2	6	17	378
Plate_2	6	18	337
Plate_2	6	19	264
Plate_2	6	20	389
Plate_2	6	21	396
Plate_2	6	22	359
Plate_2	6	23	304
Plate_2	6	24	281
Plate_2	6	25	385
Plate_2	6	26	330
Plate_2	6	27	362
Plate_2	6	28	365
Plate_2	6	29	463
Plate_2	6	30	373
Plate_2	6	31	358
Plate_2	6	32	332
Plate_2	6	33	417
Plate_2	6	34	324
Plate_2	6	35	396
Plate_2	6	36	452
Plate_2	6	37	371
Plate_2	6	38	363
Plate_2	6	39	393
Plate_2	6	40	131
Plate_2	6	41	344
Plate_2	6	42	441
Plate_2	6	43	5
Plate_2	6	44	433
Plate_2	6	45	382
Plate_2	6	46	369
Plate_2	6	47	387
Plate_2	6	48	353
Plate_2	7	1	319
Plate_2	7	2	364
Plate_2	7	3	315
Plate_2	7	4	313
Plate_2	7	5	329
Plate_2	7	6	442
Plate_2	7	7	453
Plate_2	7	8	370
Plate_2	7	9	407
Plate_2	7	10	244
Plate_2	7	11	159
Plate_2	7	12	393
Plate_2	7	13	371
Plate_2	7	14	341
Plate_2	7	15	175
Plate_2	7	16	439
Plate_2	7	17	409
Plate_2	7	18	158
Plate_2	7	19	291
Plate_2	7	20	360
Plate_2	7	21	390
Plate_2	7	22	191
Plate_2	7	23	111
Plate_2	7	24	373
Plate_2	7	25	399
Plate_2	7	26	246
Plate_2	7	27	415
Plate_2	7	28	381
Plate_2	7	29	179
Plate_2	7	30	448
Plate_2	7	31	389
Plate_2	7	32	429
Plate_2	7	33	444
Plate_2	7	34	367
Plate_2	7	35	385
Plate_2	7	36	413
Plate_2	7	37	375
Plate_2	7	38	408
Plate_2	7	39	380
Plate_2	7	40	283
Plate_2	7	41	419
Plate_2	7	42	249
Plate_2	7	43	427
Plate_2	7	44	406
Plate_2	7	45	337
Plate_2	7	46	468
Plate_2	7	47	409
Plate_2	7	48	321
Plate_2	8	1	311
Plate_2	8	2	304
Plate_2	8	3	284
Plate_2	8	4	264
Plate_2	8	5	401
Plate_2	8	6	317
Plate_2	8	7	444
Plate_2	8	8	290
Plate_2	8	9	416
Plate_2	8	10	367
Plate_2	8	11	374
Plate_2	8	12	357
Plate_2	8	13	264
Plate_2	8	14	365
Plate_2	8	15	455
Plate_2	8	16	407
Plate_2	8	17	385
Plate_2	8	18	420
Plate_2	8	19	351
Plate_2	8	20	6
Plate_2	8	21	371
Plate_2	8	22	197
Plate_2	8	23	416
Plate_2	8	24	315
Plate_2	8	25	424
Plate_2	8	26	157
Plate_2	8	27	317
Plate_2	8	28	390
Plate_2	8	29	386
Plate_2	8	30	321
Plate_2	8	31	453
Plate_2	8	32	361
Plate_2	8	33	457
Plate_2	8	34	363
Plate_2	8	35	458
Plate_2	8	36	301
Plate_2	8	37	362
Plate_2	8	38	323
Plate_2	8	39	386
Plate_2	8	40	334
Plate_2	8	41	319
Plate_2	8	42	56
Plate_2	8	43	432
Plate_2	8	44	344
Plate_2	8	45	291
Plate_2	8	46	361
Plate_2	8	47	332
Plate_2	8	48	435
Plate_2	9	1	355
Plate_2	9	2	372
Plate_2	9	3	364
Plate_2	9	4	314
Plate_2	9	5	343
Plate_2	9	6	352
Plate_2	9	7	497
Plate_2	9	8	357
Plate_2	9	9	306
Plate_2	9	10	389
Plate_2	9	11	403
Plate_2	9	12	151
Plate_2	9	13	442
Plate_2	9	14	409
Plate_2	9	15	425
Plate_2	9	16	397
Plate_2	9	17	456
Plate_2	9	18	383
Plate_2	9	19	402
Plate_2	9	20	369
Plate_2	9	21	350
Plate_2	9	22	447
Plate_2	9	23	388
Plate_2	9	24	445
Plate_2	9	25	344
Plate_2	9	26	440
Plate_2	9	27	431
Plate_2	9	28	377
Plate_2	9	29	215
Plate_2	9	30	354
Plate_2	9	31	419
Plate_2	9	32	388
Plate_2	9	33	377
Plate_2	9	34	456
Plate_2	9	35	369
Plate_2	9	36	372
Plate_2	9	37	441
Plate_2	9	38	348
Plate_2	9	39	380
Plate_2	9	40	110
Plate_2	9	41	421
Plate_2	9	42	212
Plate_2	9	43	168
Plate_2	9	44	386
Plate_2	9	45	473
Plate_2	9	46	427
Plate_2	9	47	424
Plate_2	9	48	401
Plate_2	10	1	341
Plate_2	10	2	375
Plate_2	10	3	275
Plate_2	10	4	280
Plate_2	10	5	406
Plate_2	10	6	468
Plate_2	10	7	365
Plate_2	10	8	412
Plate_2	10	9	297
Plate_2	10	10	355
Plate_2	10	11	7
Plate_2	10	12	197
Plate_2	10	13	381
Plate_2	10	14	431
Plate_2	10	15	394
Plate_2	10	16	446
Plate_2	10	17	394
Plate_2	10	18	331
Plate_2	10	19	387
Plate_2	10	20	390
Plate_2	10	21	127
Plate_2	10	22	298
Plate_2	10	23	367
Plate_2	10	24	400
Plate_2	10	25	294
Plate_2	10	26	426
Plate_2	10	27	356
Plate_2	10	28	347
Plate_2	10	29	316
Plate_2	10	30	247
Plate_2	10	31	419
Plate_2	10	32	333
Plate_2	10	33	414
Plate_2	10	34	398
Plate_2	10	35	374
Plate_2	10	36	307
Plate_2	10	37	346
Plate_2	10	38	449
Plate_2	10	39	382
Plate_2	10	40	479
Plate_2	10	41	380
Plate_2	10	42	350
Plate_2	10	43	389
Plate_2	10	44	357
Plate_2	10	45	389
Plate_2	10	46	403
Plate_2	10	47	355
Plate_2	10	48	355
Plate_2	11	1	197
Plate_2	11	2	418
Plate_2	11	3	365
Plate_2	11	4	403
Plate_2	11	5	302
Plate_2	11	6	465
Plate_2	11	7	411
Plate_2	11	8	401
Plate_2	11	9	328
Plate_2	11	10	370
Plate_2	11	11	431
Plate_2	11	12	461
Plate_2	11	13	436
Plate_2	11	14	437
Plate_2	11	15	479
Plate_2	11	16	352
Plate_2	11	17	413
Plate_2	11	18	452
Plate_2	11	19	353
Plate_2	11	20	438
Plate_2	11	21	304
Plate_2	11	22	351
Plate_2	11	23	357
Plate_2	11	24	418
Plate_2	11	25	355
Plate_2	11	26	432
Plate_2	11	27	337
Plate_2	11	28	383
Plate_2	11	29	363
Plate_2	11	30	372
Plate_2	11	31	425
Plate_2	11	32	519
Plate_2	11	33	409
Plate_2	11	34	354
Plate_2	11	35	402
Plate_2	11	36	425
Plate_2	11	37	350
Plate_2	11	38	441
Plate_2	11	39	387
Plate_2	11	40	70
Plate_2	11	41	459
Plate_2	11	42	324
Plate_2	11	43	343
Plate_2	11	44	367
Plate_2	11	45	387
Plate_2	11	46	382
Plate_2	11	47	303
Plate_2	11	48	449
Plate_2	12	1	404
Plate_2	12	2	427
Plate_2	12	3	182
Plate_2	12	4	423
Plate_2	12	5	428
Plate_2	12	6	504
Plate_2	12	7	146
Plate_2	12	8	381
Plate_2	12	9	375
Plate_2	12	10	424
Plate_2	12	11	417
Plate_2	12	12	403
Plate_2	12	13	445
Plate_2	12	14	469
Plate_2	12	15	496
Plate_2	12	16	407
Plate_2	12	17	498
Plate_2	12	18	438
Plate_2	12	19	472
Plate_2	12	20	414
Plate_2	12	21	323
Plate_2	12	22	437
Plate_2	12	23	362
Plate_2	12	24	425
Plate_2	12	25	404
Plate_2	12	26	343
Plate_2	12	27	428
Plate_2	12	28	318
Plate_2	12	29	402
Plate_2	12	30	431
Plate_2	12	31	475
Plate_2	12	32	341
Plate_2	12	33	478
Plate_2	12	34	416
Plate_2	12	35	385
Plate_2	12	36	379
Plate_2	12	37	394
Plate_2	12	38	424
Plate_2	12	39	412
Plate_2	12	40	383
Plate_2	12	41	488
Plate_2	12	42	400
Plate_2	12	43	401
Plate_2	12	44	364
Plate_2	12	45	450
Plate_2	12	46	385
Plate_2	12	47	382
Plate_2	12	48	384
Plate_2	13	1	315
Plate_2	13	2	410
Plate_2	13	3	302
Plate_2	13	4	268
Plate_2	13	5	414
Plate_2	13	6	409
Plate_2	13	7	382
Plate_2	13	8	396
Plate_2	13	9	327
Plate_2	13	10	467
Plate_2	13	11	408
Plate_2	13	12	369
Plate_2	13	13	367
Plate_2	13	14	381
Plate_2	13	15	355
Plate_2	13	16	276
Plate_2	13	17	367
Plate_2	13	18	424
Plate_2	13	19	358
Plate_2	13	20	423
Plate_2	13	21	347
Plate_2	13	22	451
Plate_2	13	23	436
Plate_2	13	24	476
Plate_2	13	25	289
Plate_2	13	26	356
Plate_2	13	27	206
Plate_2	13	28	373
Plate_2	13	29	356
Plate_2	13	30	353
Plate_2	13	31	409
Plate_2	13	32	314
Plate_2	13	33	373
Plate_2	13	34	444
Plate_2	13	35	354
Plate_2	13	36	6
Plate_2	13	37	368
Plate_2	13	38	449
Plate_2	13	39	439
Plate_2	13	40	354
Plate_2	13	41	318
Plate_2	13	42	351
Plate_2	13	43	186
Plate_2	13	44	428
Plate_2	13	45	392
Plate_2	13	46	459
Plate_2	13	47	359
Plate_2	13	48	385
Plate_2	14	1	298
Plate_2	14	2	362
Plate_2	14	3	284
Plate_2	14	4	355
Plate_2	14	5	319
Plate_2	14	6	344
Plate_2	14	7	85
Plate_2	14	8	352
Plate_2	14	9	382
Plate_2	14	10	487
Plate_2	14	11	250
Plate_2	14	12	313
Plate_2	14	13	330
Plate_2	14	14	416
Plate_2	14	15	331
Plate_2	14	16	487
Plate_2	14	17	337
Plate_2	14	18	436
Plate_2	14	19	368
Plate_2	14	20	419
Plate_2	14	21	372
Plate_2	14	22	425
Plate_2	14	23	426
Plate_2	14	24	452
Plate_2	14	25	373
Plate_2	14	26	397
Plate_2	14	27	365
Plate_2	14	28	387
Plate_2	14	29	373
Plate_2	14	30	365
Plate_2	14	31	380
Plate_2	14	32	369
Plate_2	14	33	275
Plate_2	14	34	419
Plate_2	14	35	400
Plate_2	14	36	418
Plate_2	14	37	412
Plate_2	14	38	383
Plate_2	14	39	379
Plate_2	14	40	364
Plate_2	14	41	344
Plate_2	14	42	398
Plate_2	14	43	167
Plate_2	14	44	466
Plate_2	14	45	360
Plate_2	14	46	367
Plate_2	14	47	361
Plate_2	14	48	437
Plate_2	15	1	408
Plate_2	15	2	401
Plate_2	15	3	382
Plate_2	15	4	438
Plate_2	15	5	410
Plate_2	15	6	469
Plate_2	15	7	400
Plate_2	15	8	266
Plate_2	15	9	412
Plate_2	15	10	367
Plate_2	15	11	478
Plate_2	15	12	300
Plate_2	15	13	445
Plate_2	15	14	468
Plate_2	15	15	427
Plate_2	15	16	299
Plate_2	15	17	404
Plate_2	15	18	367
Plate_2	15	19	385
Plate_2	15	20	394
Plate_2	15	21	492
Plate_2	15	22	432
Plate_2	15	23	454
Plate_2	15	24	469
Plate_2	15	25	386
Plate_2	15	26	334
Plate_2	15	27	429
Plate_2	15	28	375
Plate_2	15	29	432
Plate_2	15	30	428
Plate_2	15	31	450
Plate_2	15	32	432
Plate_2	15	33	395
Plate_2	15	34	437
Plate_2	15	35	398
Plate_2	15	36	387
Plate_2	15	37	357
Plate_2	15	38	349
Plate_2	15	39	411
Plate_2	15	40	366
Plate_2	15	41	357
Plate_2	15	42	376
Plate_2	15	43	421
Plate_2	15	44	406
Plate_2	15	45	404
Plate_2	15	46	402
Plate_2	15	47	331
Plate_2	15	48	359
Plate_2	16	1	371
Plate_2	16	2	464
Plate_2	16	3	355
Plate_2	16	4	422
Plate_2	16	5	417
Plate_2	16	6	393
Plate_2	16	7	440
Plate_2	16	8	416
Plate_2	16	9	408
Plate_2	16	10	359
Plate_2	16	11	396
Plate_2	16	12	444
Plate_2	16	13	417
Plate_2	16	14	452
Plate_2	16	15	457
Plate_2	16	16	50
Plate_2	16	17	415
Plate_2	16	18	446
Plate_2	16	19	375
Plate_2	16	20	365
Plate_2	16	21	458
Plate_2	16	22	353
Plate_2	16	23	449
Plate_2	16	24	424
Plate_2	16	25	365
Plate_2	16	26	423
Plate_2	16	27	389
Plate_2	16	28	419
Plate_2	16	29	380
Plate_2	16	30	422
Plate_2	16	31	112
Plate_2	16	32	396
Plate_2	16	33	364
Plate_2	16	34	365
Plate_2	16	35	401
Plate_2	16	36	138
Plate_2	16	37	169
Plate_2	16	38	382
Plate_2	16	39	400
Plate_2	16	40	396
Plate_2	16	41	448
Plate_2	16	42	410
Plate_2	16	43	427
Plate_2	16	44	406
Plate_2	16	45	427
Plate_2	16	46	421
Plate_2	16	47	386
Plate_2	16	48	401
Plate_2	17	1	360
Plate_2	17	2	376
Plate_2	17	3	331
Plate_2	17	4	441
Plate_2	17	5	279
Plate_2	17	6	436
Plate_2	17	7	186
Plate_2	17	8	383
Plate_2	17	9	448
Plate_2	17	10	217
Plate_2	17	11	424
Plate_2	17	12	383
Plate_2	17	13	434
Plate_2	17	14	255
Plate_2	17	15	440
Plate_2	17	16	428
Plate_2	17	17	417
Plate_2	17	18	374
Plate_2	17	19	447
Plate_2	17	20	239
Plate_2	17	21	414
Plate_2	17	22	426
Plate_2	17	23	393
Plate_2	17	24	375
Plate_2	17	25	405
